ID,Timestamp,Days,Hours,Minutes,RawData
C1,38401,0,10,40,###C1#T0#S2_3.94#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,38701,0,10,45,###C1#T0#S2_3.94#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,39001,0,10,50,###C1#T0#S2_3.94#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,39301,0,10,55,###C1#T0#S2_3.94#T1#S3_18.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,39601,0,11,0,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,39901,0,11,5,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40201,0,11,10,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_-0.00_A11#T6#S1_0.00_A11#E#
C1,40501,0,11,15,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.01_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,40801,0,11,20,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41101,0,11,25,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,41401,0,11,30,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_-0.00_A11#E#
C1,41701,0,11,35,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42001,0,11,40,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42301,0,11,45,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42601,0,11,50,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,42901,0,11,55,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43201,0,12,0,###C1#T0#S2_3.94#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43501,0,12,5,###C1#T0#S2_3.94#T1#S3_17.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,43801,0,12,10,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44101,0,12,15,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44401,0,12,20,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,44701,0,12,25,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,45001,0,12,30,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,45301,0,12,35,###C1#T0#S2_3.94#T1#S3_17.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,45601,0,12,40,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,45901,0,12,45,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,46201,0,12,50,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,46501,0,12,55,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.01_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,46801,0,13,0,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,47101,0,13,5,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.01_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,47401,0,13,10,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,47701,0,13,15,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48001,0,13,20,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48301,0,13,25,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48601,0,13,30,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.01_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,48901,0,13,35,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,49201,0,13,40,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,49501,0,13,45,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,49801,0,13,50,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,50101,0,13,55,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,50401,0,14,0,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,50701,0,14,5,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51001,0,14,10,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51301,0,14,15,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51601,0,14,20,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,51901,0,14,25,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,52201,0,14,30,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,52501,0,14,35,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.01_A11#E#
C1,52801,0,14,40,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,53101,0,14,45,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,53401,0,14,50,###C1#T0#S2_3.94#T1#S3_16.5#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,53701,0,14,55,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_-0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54001,0,15,0,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54301,0,15,5,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54601,0,15,10,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,54901,0,15,15,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,55201,0,15,20,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,55501,0,15,25,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,55801,0,15,30,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,56101,0,15,35,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,56401,0,15,40,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.01_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,56701,0,15,45,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_-0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57001,0,15,50,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57301,0,15,55,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57601,0,16,0,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_-0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.00_A11#T6#S1_0.00_A11#E#
C1,57901,0,16,5,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,58201,0,16,10,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_0.00_A11#T3#S1_0.00_A11#T4#S1_0.00_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,58501,0,16,15,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.01_A11#T3#S1_0.01_A11#T4#S1_0.01_A11#T5#S1_0.01_A11#T6#S1_0.00_A11#E#
C1,58801,0,16,20,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.01_A11#T3#S1_0.01_A11#T4#S1_0.01_A11#T5#S1_0.01_A11#T6#S1_0.01_A11#E#
C1,59101,0,16,25,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.02_A11#T3#S1_0.02_A11#T4#S1_0.02_A11#T5#S1_0.02_A11#T6#S1_0.02_A11#E#
C1,59401,0,16,30,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.03_A11#T3#S1_0.03_A11#T4#S1_0.03_A11#T5#S1_0.03_A11#T6#S1_0.03_A11#E#
C1,59701,0,16,35,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.08_A11#T3#S1_0.07_A11#T4#S1_0.08_A11#T5#S1_0.07_A11#T6#S1_0.07_A11#E#
C1,60001,0,16,40,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.18_A11#T3#S1_0.15_A11#T4#S1_0.16_A11#T5#S1_0.16_A11#T6#S1_0.15_A11#E#
C1,60301,0,16,45,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.33_A11#T3#S1_0.28_A11#T4#S1_0.30_A11#T5#S1_0.29_A11#T6#S1_0.28_A11#E#
C1,60601,0,16,50,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.57_A11#T3#S1_0.47_A11#T4#S1_0.50_A11#T5#S1_0.48_A11#T6#S1_0.46_A11#E#
C1,60901,0,16,55,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_0.92_A11#T3#S1_0.77_A11#T4#S1_0.81_A11#T5#S1_0.80_A11#T6#S1_0.77_A11#E#
C1,61201,0,17,0,###C1#T0#S2_3.94#T1#S3_15.5#T2#S1_1.53_A11#T3#S1_1.28_A11#T4#S1_1.34_A11#T5#S1_1.32_A11#T6#S1_1.26_A11#E#
C1,61501,0,17,5,###C1#T0#S2_3.94#T1#S3_15.5#T2#S1_2.34_A11#T3#S1_1.95_A11#T4#S1_2.05_A11#T5#S1_2.02_A11#T6#S1_1.91_A11#E#
C1,61801,0,17,10,###C1#T0#S2_3.94#T1#S3_15.5#T2#S1_3.09_A11#T3#S1_2.60_A11#T4#S1_2.73_A11#T5#S1_2.68_A11#T6#S1_2.57_A11#E#
C1,62101,0,17,15,###C1#T0#S2_3.94#T1#S3_15.5#T2#S1_3.76_A11#T3#S1_3.13_A11#T4#S1_3.28_A11#T5#S1_3.21_A11#T6#S1_3.06_A11#E#
C1,62401,0,17,20,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_4.29_A11#T3#S1_3.62_A11#T4#S1_3.80_A11#T5#S1_3.72_A11#T6#S1_3.55_A11#E#
C1,62701,0,17,25,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_4.91_A11#T3#S1_4.07_A11#T4#S1_4.26_A11#T5#S1_4.18_A11#T6#S1_3.99_A11#E#
C1,63001,0,17,30,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_5.64_A11#T3#S1_4.64_A11#T4#S1_4.86_A11#T5#S1_4.79_A11#T6#S1_4.61_A11#E#
C1,63301,0,17,35,###C1#T0#S2_3.94#T1#S3_15.8#T2#S1_6.81_A11#T3#S1_5.66_A11#T4#S1_5.92_A11#T5#S1_5.83_A11#T6#S1_5.61_A11#E#
C1,63601,0,17,40,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_8.74_A11#T3#S1_7.34_A11#T4#S1_7.66_A11#T5#S1_7.54_A11#T6#S1_7.21_A11#E#
C1,63901,0,17,45,###C1#T0#S2_3.94#T1#S3_16.0#T2#S1_10.68_A11#T3#S1_9.01_A11#T4#S1_9.45_A11#T5#S1_9.28_A11#T6#S1_8.76_A11#E#
C1,64201,0,17,50,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_13.53_A11#T3#S1_11.42_A11#T4#S1_11.93_A11#T5#S1_11.71_A11#T6#S1_11.11_A11#E#
C1,64501,0,17,55,###C1#T0#S2_3.94#T1#S3_16.3#T2#S1_15.33_A11#T3#S1_12.89_A11#T4#S1_13.42_A11#T5#S1_13.20_A11#T6#S1_12.48_A11#E#
C1,64801,0,18,0,###C1#T0#S2_3.94#T1#S3_16.8#T2#S1_15.82_A11#T3#S1_13.26_A11#T4#S1_13.85_A11#T5#S1_13.67_A11#T6#S1_13.05_A11#E#
C1,65101,0,18,5,###C1#T0#S2_3.94#T1#S3_17.0#T2#S1_14.88_A11#T3#S1_12.52_A11#T4#S1_13.10_A11#T5#S1_12.88_A11#T6#S1_12.24_A11#E#
C1,65401,0,18,10,###C1#T0#S2_3.94#T1#S3_17.3#T2#S1_13.96_A11#T3#S1_20.57_A11#T4#S1_20.16_A11#T5#S1_23.41_A11#T6#S1_19.76_A11#E#
C1,65701,0,18,15,###C1#T0#S2_3.94#T1#S3_17.8#T2#S1_13.04_A11#T3#S1_11.16_A11#T4#S1_11.55_A11#T5#S1_11.26_A11#T6#S1_10.53_A11#E#
C1,66001,0,18,20,###C1#T0#S2_3.94#T1#S3_18.0#T2#S1_13.02_A11#T3#S1_10.63_A11#T4#S1_10.99_A11#T5#S1_10.65_A11#T6#S1_10.02_A11#E#
C1,66301,0,18,25,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_15.23_A11#T3#S1_12.53_A11#T4#S1_13.00_A11#T5#S1_12.64_A11#T6#S1_11.88_A11#E#
C1,66601,0,18,30,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_19.36_A11#T3#S1_16.07_A11#T4#S1_16.99_A11#T5#S1_16.44_A11#T6#S1_15.05_A11#E#
C1,66901,0,18,35,###C1#T0#S2_3.94#T1#S3_18.3#T2#S1_22.26_A11#T3#S1_18.43_A11#T4#S1_19.84_A11#T5#S1_19.34_A11#T6#S1_17.58_A11#E#
C1,67201,0,18,40,###C1#T0#S2_3.94#T1#S3_18.8#T2#S1_40.50_A11#T3#S1_35.60_A11#T4#S1_38.66_A11#T5#S1_37.18_A11#T6#S1_32.25_A11#E#
C1,67501,0,18,45,###C1#T0#S2_3.94#T1#S3_19.0#T2#S1_28.45_A11#T3#S1_24.52_A11#T4#S1_25.41_A11#T5#S1_24.84_A11#T6#S1_23.42_A11#E#
C1,67801,0,18,50,###C1#T0#S2_3.94#T1#S3_19.5#T2#S1_30.51_A11#T3#S1_25.32_A11#T4#S1_26.24_A11#T5#S1_25.83_A11#T6#S1_24.38_A11#E#
C1,68101,0,18,55,###C1#T0#S2_3.94#T1#S3_20.0#T2#S1_31.64_A11#T3#S1_26.28_A11#T4#S1_27.42_A11#T5#S1_26.80_A11#T6#S1_24.84_A11#E#
C1,68401,0,19,0,###C1#T0#S2_3.94#T1#S3_20.3#T2#S1_31.50_A11#T3#S1_25.65_A11#T4#S1_26.38_A11#T5#S1_25.76_A11#T6#S1_24.00_A11#E#
C1,68701,0,19,5,###C1#T0#S2_3.94#T1#S3_20.5#T2#S1_30.64_A11#T3#S1_24.16_A11#T4#S1_25.48_A11#T5#S1_25.22_A11#T6#S1_23.43_A11#E#
C1,69001,0,19,10,###C1#T0#S2_3.94#T1#S3_20.8#T2#S1_30.08_A11#T3#S1_23.72_A11#T4#S1_25.86_A11#T5#S1_25.36_A11#T6#S1_23.20_A11#E#
C1,69301,0,19,15,###C1#T0#S2_3.94#T1#S3_21.0#T2#S1_27.45_A11#T3#S1_23.02_A11#T4#S1_24.28_A11#T5#S1_23.90_A11#T6#S1_22.26_A11#E#
C1,69601,0,19,20,###C1#T0#S2_3.94#T1#S3_21.3#T2#S1_27.40_A11#T3#S1_23.48_A11#T4#S1_24.54_A11#T5#S1_23.94_A11#T6#S1_22.08_A11#E#
C1,69901,0,19,25,###C1#T0#S2_3.94#T1#S3_21.3#T2#S1_29.84_A11#T3#S1_25.65_A11#T4#S1_26.49_A11#T5#S1_25.68_A11#T6#S1_23.50_A11#E#
C1,70201,0,19,30,###C1#T0#S2_3.94#T1#S3_21.3#T2#S1_33.77_A11#T3#S1_26.09_A11#T4#S1_26.72_A11#T5#S1_25.70_A11#T6#S1_23.32_A11#E#
C1,70501,0,19,35,###C1#T0#S2_3.94#T1#S3_21.3#T2#S1_34.50_A11#T3#S1_26.71_A11#T4#S1_27.34_A11#T5#S1_26.40_A11#T6#S1_23.95_A11#E#
C1,70801,0,19,40,###C1#T0#S2_3.94#T1#S3_21.5#T2#S1_49.96_A11#T3#S1_25.09_A11#T4#S1_25.82_A11#T5#S1_25.18_A11#T6#S1_23.01_A11#E#
C1,71101,0,19,45,###C1#T0#S2_3.94#T1#S3_21.8#T2#S1_55.14_A11#T3#S1_25.48_A11#T4#S1_26.20_A11#T5#S1_25.55_A11#T6#S1_23.53_A11#E#
C1,71401,0,19,50,###C1#T0#S2_3.94#T1#S3_22.5#T2#S1_65.14_A11#T3#S1_29.26_A11#T4#S1_30.39_A11#T5#S1_29.79_A11#T6#S1_27.51_A11#E#
C1,71701,0,19,55,###C1#T0#S2_3.94#T1#S3_23.3#T2#S1_47.61_A11#T3#S1_36.91_A11#T4#S1_38.04_A11#T5#S1_37.32_A11#T6#S1_34.41_A11#E#
C1,72001,0,20,0,###C1#T0#S2_3.94#T1#S3_24.3#T2#S1_108.76_A11#T3#S1_38.86_A11#T4#S1_39.65_A11#T5#S1_38.74_A11#T6#S1_34.50_A11#E#
C1,72301,0,20,5,###C1#T0#S2_3.94#T1#S3_25.5#T2#S1_40.23_A11#T3#S1_30.40_A11#T4#S1_31.15_A11#T5#S1_29.98_A11#T6#S1_27.32_A11#E#
C1,72601,0,20,10,###C1#T0#S2_3.94#T1#S3_26.0#T2#S1_38.20_A11#T3#S1_28.24_A11#T4#S1_29.15_A11#T5#S1_28.52_A11#T6#S1_26.19_A11#E#
C1,72901,0,20,15,###C1#T0#S2_3.94#T1#S3_25.8#T2#S1_41.42_A11#T3#S1_31.83_A11#T4#S1_32.35_A11#T5#S1_31.42_A11#T6#S1_28.95_A11#E#
C1,73201,0,20,20,###C1#T0#S2_3.94#T1#S3_25.5#T2#S1_50.58_A11#T3#S1_39.07_A11#T4#S1_38.10_A11#T5#S1_37.04_A11#T6#S1_34.42_A11#E#
C1,73501,0,20,25,###C1#T0#S2_3.94#T1#S3_25.3#T2#S1_128.32_A11#T3#S1_95.51_A11#T4#S1_47.13_A11#T5#S1_46.49_A11#T6#S1_41.89_A11#E#
C1,73801,0,20,30,###C1#T0#S2_3.94#T1#S3_25.3#T2#S1_139.84_A11#T3#S1_117.72_A11#T4#S1_54.42_A11#T5#S1_51.42_A11#T6#S1_45.86_A11#E#
C1,74101,0,20,35,###C1#T0#S2_3.94#T1#S3_25.5#T2#S1_54.07_A11#T3#S1_42.12_A11#T4#S1_43.04_A11#T5#S1_40.77_A11#T6#S1_36.80_A11#E#
C1,74401,0,20,40,###C1#T0#S2_3.94#T1#S3_25.5#T2#S1_105.23_A11#T3#S1_86.53_A11#T4#S1_92.18_A11#T5#S1_37.41_A11#T6#S1_33.11_A11#E#
C1,74701,0,20,45,###C1#T0#S2_3.94#T1#S3_25.5#T2#S1_131.21_A11#T3#S1_110.95_A11#T4#S1_118.33_A11#T5#S1_34.99_A11#T6#S1_29.69_A11#E#
C1,75001,0,20,50,###C1#T0#S2_3.94#T1#S3_25.5#T2#S1_124.96_A11#T3#S1_107.14_A11#T4#S1_115.19_A11#T5#S1_42.50_A11#T6#S1_28.67_A11#E#
C1,75301,0,20,55,###C1#T0#S2_3.94#T1#S3_25.8#T2#S1_125.33_A11#T3#S1_108.81_A11#T4#S1_117.66_A11#T5#S1_115.72_A11#T6#S1_26.48_A11#E#
C1,75601,0,21,0,###C1#T0#S2_3.94#T1#S3_26.0#T2#S1_126.87_A11#T3#S1_110.57_A11#T4#S1_120.10_A11#T5#S1_117.85_A11#T6#S1_27.71_A11#E#
C1,75901,0,21,5,###C1#T0#S2_3.94#T1#S3_26.0#T2#S1_130.72_A11#T3#S1_113.95_A11#T4#S1_123.72_A11#T5#S1_122.12_A11#T6#S1_29.54_A11#E#
C1,76201,0,21,10,###C1#T0#S2_3.94#T1#S3_26.3#T2#S1_137.19_A11#T3#S1_120.05_A11#T4#S1_130.61_A11#T5#S1_129.10_A11#T6#S1_74.05_A11#E#
C1,76501,0,21,15,###C1#T0#S2_3.94#T1#S3_26.3#T2#S1_149.20_A11#T3#S1_129.85_A11#T4#S1_141.96_A11#T5#S1_140.79_A11#T6#S1_121.78_A11#E#
C1,76801,0,21,20,###C1#T0#S2_3.94#T1#S3_26.5#T2#S1_137.86_A11#T3#S1_119.90_A11#T4#S1_131.09_A11#T5#S1_131.30_A11#T6#S1_111.37_A11#E#
C1,77101,0,21,25,###C1#T0#S2_3.94#T1#S3_26.8#T2#S1_152.28_A11#T3#S1_131.03_A11#T4#S1_143.07_A11#T5#S1_142.93_A11#T6#S1_121.50_A11#E#
C1,77401,0,21,30,###C1#T0#S2_3.94#T1#S3_27.0#T2#S1_137.34_A11#T3#S1_118.12_A11#T4#S1_129.25_A11#T5#S1_130.22_A11#T6#S1_111.47_A11#E#
C1,77701,0,21,35,###C1#T0#S2_3.94#T1#S3_27.3#T2#S1_128.15_A11#T3#S1_111.26_A11#T4#S1_120.92_A11#T5#S1_121.08_A11#T6#S1_103.28_A11#E#
C1,78001,0,21,40,###C1#T0#S2_3.94#T1#S3_27.3#T2#S1_111.92_A11#T3#S1_95.27_A11#T4#S1_103.35_A11#T5#S1_103.58_A11#T6#S1_89.01_A11#E#
C1,78301,0,21,45,###C1#T0#S2_3.94#T1#S3_27.5#T2#S1_110.50_A11#T3#S1_94.17_A11#T4#S1_102.42_A11#T5#S1_103.48_A11#T6#S1_89.11_A11#E#
